NodeID1,NodeID2,0,1,2
aaron_christian,marc_key,0.2596832450772568,0.3320936378600097,0.40822311706273345
aaron_christian,joseph_trevino,0.18741226165614605,0.437899038184822,0.37468870015903194
aaron_pope,annette_solis,0.2675183025920156,0.3310238249957893,0.4014578724121951
aaron_pope,carol_harris,0.2998185784503658,0.36661825367793033,0.33356316787170387
aaron_powell,jennifer_simmons,0.32502336093680634,0.2502834778876063,0.42469316117558736
aaron_powell,alicia_washington,0.38479490718984855,0.3122915741615586,0.30291351864859284
aaron_powell,ashley_johnson,0.4089310960720523,0.3151119158564021,0.2759569880715456
aaron_powell,jose_kennedy,0.3910551094177456,0.293967788607692,0.3149771019745624
aaron_powell,pamela_gibbs,0.41472899435663035,0.3237404497357436,0.26153055590762603
aaron_powell,justin_young,0.37905757923111255,0.31138165702258497,0.3095607637463025
aaron_powell,rachel_hinton,0.21071267110537498,0.29839842632693475,0.4908889025676903
adam_french,robin_coleman,0.3924063268552172,0.3362264245750108,0.27136724856977207
adam_king,charles_white,0.485515669832117,0.33001082178657826,0.18447350838130472
adam_king,brianna_wong,0.57297057110803,0.31851382877195344,0.10851560012001663
adam_king,elizabeth_kennedy,0.5708982752160368,0.32305540471305894,0.1060463200709043
adam_king,brandy_sims,0.5938223518451071,0.2886172812275466,0.11756036692734625
adam_king,kristina_wilcox,0.5660834104901477,0.32823484341907494,0.10568174609077738
adam_king,william_cruz,0.5672940012886487,0.32810938746597196,0.10459661124537935
adrian_barnes_dds,kyle_wang,0.31053062577455687,0.42961905269726897,0.25985032152817417
adrian_barnes_dds,matthew_lang,0.1838274643869099,0.3819770158966517,0.43419551971643844
adrian_king,samuel_hayes,0.5720550109759013,0.32489124127154423,0.10305374775255449
adrian_king,tina_smith,0.3081660658151497,0.4550557534215243,0.23677818076332596
adrian_king,christine_robertson,0.49665029222451623,0.2971634015868917,0.2061863061885921
adrian_king,crystal_smith,0.5955500377618446,0.29611091052938204,0.10833905170877339
adrian_king,cynthia_dougherty,0.3379732897270813,0.4289197092389324,0.23310700103398627
adrian_pineda,diana_lee,0.32480467580627204,0.2571927411476066,0.41800258304612137
alan_williams,john_cuevas_md,0.21760124816532456,0.43978089879331905,0.3426178530413564
alan_williams,jennifer_washington,0.3490459400523805,0.3754123469392781,0.2755417130083414
alan_williams,franklin_carlson,0.5682990174954845,0.30301662352600994,0.12868435897850558
alan_williams,ronald_thomas,0.2789368442679232,0.41092432709274695,0.31013882863932984
alan_williams,sydney_wagner,0.4387386698723651,0.34872588667749277,0.21253544345014214
alan_williams,eduardo_shields,0.20590853484203095,0.4358500624964169,0.3582414026615522
albert_turner,heather_bird,0.4328477852027452,0.36348253249797197,0.2036696822992828
albert_turner,trevor_ford,0.4348821230106024,0.3512098693121149,0.21390800767728266
albert_turner,michelle_owens,0.44931723869415435,0.4086519741376013,0.14203078716824438
albert_turner,nicole_stewart,0.2543674755729244,0.33479715751087413,0.4108353669162015
albert_turner,john_stewart,0.416687426507441,0.3390702609372339,0.2442423125553251
albert_turner,jerry_garcia,0.3980777237509391,0.2997270980937775,0.3021951781552834
albert_turner,raymond_allen,0.4283846645805842,0.34539693716597314,0.22621839825344264
albert_turner,rachel_martin,0.24400720975509738,0.44854118161492257,0.30745160862998006
albert_turner,rachel_wilson,0.38565534618409975,0.2871720657343657,0.32717258808153454
albert_turner,pamela_kelley,0.4206113316563014,0.317604763043806,0.2617839052998926
albert_turner,jeremy_parks,0.4111112489650476,0.3122650838241504,0.276623667210802
albert_turner,thomas_barnes,0.4187380546877674,0.3175267346195083,0.26373521069272426
albert_turner,traci_rowland,0.46643956965710803,0.38116614987189423,0.15239428047099773
alex_perez,laura_phillips,0.2786892589452905,0.2277077834381255,0.49360295761658396
alex_perez,debra_nolan_dds,0.30125393313897586,0.2543585384903033,0.4443875283707208
alex_perez,edward_collier,0.3329228192130012,0.2507291941713664,0.4163479866156324
alex_perez,jasmine_smith,0.43209528465072106,0.33072893643921447,0.2371757789100645
alexa_hernandez,alexander_wells,0.47169750823252493,0.36087771775570454,0.16742477401177053
alexa_hernandez,frank_burns,0.49836923592443366,0.3879670686434862,0.11366369543208014
alexa_hernandez,justin_young,0.486468853080638,0.36514982682240454,0.1483813200969575
alexa_hernandez,james_webb,0.45867680384562304,0.4434965300627809,0.09782666609159607
alexa_hernandez,carl_rollins,0.48932850692241425,0.3683984966078819,0.14227299646970387
alexa_hernandez,sandra_thompson,0.5038835286660848,0.38523643868572993,0.11088003264818531
alexa_hernandez,timothy_tucker,0.49627571216661687,0.3982777109693347,0.10544657686404846
alexa_hernandez,joshua_hernandez,0.477810157646122,0.3839537740806241,0.1382360682732539
alexander_perry,carolyn_campbell,0.19600866482412505,0.44609594447853046,0.3578953906973445
alexandra_chavez,cassandra_hernandez,0.3019182006882064,0.22944699142485234,0.46863480788694123
alexandria_jones,ashley_rogers,0.18979676961235525,0.39857999868590566,0.4116232317017391
alexandria_jones,kerry_johnson,0.18632864416067554,0.41959001160021253,0.3940813442391119
alexandria_jones,sierra_montoya,0.2667598846014366,0.27108205498103766,0.4621580604175257
alexandria_jones,joshua_hernandez,0.1887591689629805,0.4009479424034355,0.410292888633584
alexandria_jones,eric_odom,0.2157918534872884,0.4342530743682435,0.3499550721444681
alexis_conrad,jessica_wade,0.18574233340616267,0.4300585135844172,0.3841991530094201
alexis_robinson,sandra_rivas,0.41196424849651975,0.315660986729941,0.2723747647735392
alicia_walker,jack_lopez,0.2743598476879485,0.4037681903385142,0.32187196197353735
alicia_walker,michael_powell,0.3140256545453328,0.38951030246604046,0.2964640429886267
alicia_walker,michael_solomon,0.347861756216027,0.3802393894471936,0.2718988543367794
alicia_walker,ronald_thomas,0.19155199118341407,0.4420284476579678,0.3664195611586182
alicia_walker,shari_butler,0.21299730345017898,0.42816915576909775,0.35883354078072327
alicia_walker,robert_myers,0.4400569780466917,0.3874050658051071,0.1725379561482012
alicia_walker,randy_wheeler,0.19305224445769262,0.42526544200662136,0.381682313535686
alicia_walker,joseph_krause,0.24141343002493795,0.38548847319163354,0.3730980967834285
alicia_washington,justin_young,0.3374091988498519,0.34802687030862023,0.3145639308415279
alicia_washington,ashley_johnson,0.39720260006699293,0.3183448588409055,0.2844525410921015
alicia_washington,rodney_walker,0.37137626114118366,0.31801921912093306,0.31060451973788333
alison_moore,diana_stone,0.1951660028521461,0.46074169457318115,0.3440923025746727
alison_walker,alexander_munoz,0.3890608732615338,0.3440349590695527,0.26690416766891345
allen_bailey,raymond_adams,0.3149575675373462,0.35435554036416295,0.33068689209849084
allen_bailey,michelle_owens,0.4334090728693277,0.33031825332598735,0.23627267380468492
allen_bailey,gloria_murray_dvm,0.2832879726050536,0.2458536774227759,0.47085834997217046
allen_bailey,daniel_rangel,0.35848434506235766,0.2776497567620729,0.36386589817556947
allen_bailey,nicole_stewart,0.190667207875431,0.3863661850428168,0.4229666070817522
allen_bailey,ronald_thomas,0.24541869729872945,0.2594016417686137,0.49517966093265686
allison_cummings,troy_hughes,0.25240413572611065,0.30332414798151197,0.4442717162923774
allison_cummings,monica_carr,0.4513726275596074,0.2929540915327312,0.25567328090766134
allison_greene,gary_evans,0.19975774177089134,0.47266752320418515,0.3275747350249235
amanda_curtis,jimmy_moore,0.4082081752867179,0.3068110693080157,0.2849807554052664
amanda_jones,donald_thomas,0.3883426017542998,0.2879114811031185,0.3237459171425817
amanda_jones,veronica_gibson,0.32641604405864355,0.24698048816012663,0.42660346778122976
amanda_morgan,christopher_mendoza,0.1943726776164189,0.365352203616916,0.4402751187666651
amanda_morgan,karen_harris,0.31903762741929714,0.28781649788530017,0.3931458746954027
amanda_morgan,kevin_wade,0.20337234830232073,0.2820385334090675,0.5145891182886118
amanda_morgan,jonathan_snyder,0.23745459094280333,0.26727841980558464,0.49526698925161206
amanda_morgan,natalie_young,0.21020914366088006,0.26172506152460356,0.5280657948145164
amanda_murphy,carmen_lopez,0.5596320158976998,0.3316601527127935,0.1087078313895067
amanda_perry,david_rodriguez,0.3204442809307887,0.3328516593276297,0.3467040597415816
amanda_perry,john_zuniga,0.42954417137363415,0.34179137209655286,0.228664456529813
amanda_perry,ryan_hartman,0.2225797788956731,0.27411956849255253,0.5033006526117744
amanda_perry,lauren_thomas_phd,0.4406713379545356,0.34937284040955846,0.2099558216359059
amanda_perry,tina_fields,0.3346687362199117,0.24203890740356193,0.42329235637652635
amanda_perry,brandi_duncan,0.3735193940102366,0.2752341868687546,0.35124641912100885
amanda_perry,dr._samuel_sharp_dds,0.18765129669634248,0.3655901657768375,0.44675853752682004
amanda_perry,nicole_stewart,0.2109700353812469,0.32711147240886107,0.461918492209892
amanda_quinn,jeffrey_king,0.284677526125634,0.3449977665890938,0.37032470728527217
amanda_quinn,stephanie_mosley,0.2073932927042016,0.3143621525646618,0.4782445547311366
amanda_quinn,matthew_rojas,0.25036163129817707,0.36542588806170734,0.3842124806401156
amanda_quinn,deborah_baker,0.24941692112070007,0.44109464831889034,0.3094884305604096
amanda_smith,bryan_george,0.21835093505734338,0.48413091995843544,0.2975181449842212
amanda_smith,sarah_wilkins,0.39090551175754745,0.33013916447653024,0.2789553237659223
amanda_smith,henry_poole,0.34359665263810335,0.3446620697802838,0.31174127758161285
amanda_smith,benjamin_cole,0.43047402957996317,0.3340781012839505,0.2354478691360863
amanda_spears,barbara_nunez,0.2834417023511391,0.29926813535311086,0.41729016229575006
amanda_spears,jasmine_smith,0.46421319911128756,0.39562186352918,0.14016493735953245
