NodeID1,NodeID2,edge_weights
amber_bennett,thomas_barnes,0.025265669201556262
amber_bennett,nicole_stewart,0.022541376274612713
amber_hernandez_dvm,justin_knight,0.009429253856436982
amber_wright,trevor_ford,0.008593027869412885
amber_wright,joshua_smith,0.008535549637153523
amy_fletcher,angela_marshall,0.011600286928378487
amy_miller,brian_elliott,0.0333902610409681
amy_miller,hayley_moore,0.021730875220601364
amy_miller,raymond_allen,0.0143338903510416
amy_miller,zachary_austin,0.029392733776538695
amy_miller,gary_brooks,0.028806851701597202
amy_miller,michael_solomon,0.016086958896658322
amy_miller,darrell_pineda,0.013262505761332706
amy_miller,patricia_reeves,0.017181526083099023
amy_miller,julia_jones,0.021877210529541762
andrea_davis,jamie_bennett,0.02768134037756028
andrea_davis,patrick_ramsey,0.02149520062757597
andrea_davis,paul_walker,0.011285676796499689
andrea_davis,maria_jackson,0.034083460758961105
andrea_davis,william_delacruz,0.012480975469621208
andrea_davis,daniel_morris,0.017224851118485547
andrea_davis,faith_bennett,0.015438523876492938
andrea_robinson,julie_gibson,0.005507012158037892
andrea_robinson,ryan_gross,0.005544096275327426
andrea_robinson,teresa_cardenas,0.008328919044051853
andrew_alexander,michael_khan_dds,0.007935809697828916
andrew_alexander,anthony_martin,0.007127801484990047
andrew_alexander,james_martin,0.007989249292508613
andrew_alexander,george_wade,0.00815173695347228
andrew_alexander,nicholas_barrett,0.008043048748423428
andrew_alexander,samantha_shaffer,0.007175799967415781
andrew_alexander,joshua_branch,0.008097210488872216
andrew_alexander,john_larson,0.0070801240614463395
andrew_bennett,jerry_bradley_md,0.015476895024750907
andrew_bennett,ashley_rogers,0.009355763434906522
andrew_bennett,william_castro,0.013901068642136792
andrew_bennett,courtney_clark,0.017819402033542948
andrew_bennett,kyle_young,0.006688717112208042
andrew_bennett,alexandria_jones,0.012998729526448063
andrew_bennett,linda_todd,0.013715723824511004
andrew_bennett,eric_odom,0.01418379259351908
andrew_black,kevin_may,0.02469289637855425
andrew_black,jennifer_cox,0.023553418832325396
andrew_black,janet_foster,0.01172295825702233
andrew_black,christopher_anderson,0.011644544113870019
andrew_black,angela_cordova,0.007788276476323511
andrew_black,jamie_bennett,0.011881374217272245
andrew_black,christopher_marquez,0.011801900439553956
andrew_black,sandra_thompson,0.008954809472775108
andrew_black,brandon_meyers,0.009398396130146272
andrew_black,david_ruiz,0.008894911305733591
andrew_grimes,thomas_barnes,0.018679620240777274
andrew_grimes,jerry_garcia,0.019187878287357543
andrew_grimes,pamela_kelley,0.020797143659329703
andrew_grimes,raymond_allen,0.014377840058099127
andrew_grimes,trevor_ford,0.012827536851699496
andrew_james,melissa_mclean,0.015780775519770796
andrew_james,dr._samuel_sharp_dds,0.01602288978330624
andrew_james,jared_johnson,0.0162394120480239
andrew_lewis,heather_bird,0.008683954597492485
andrew_perez,kara_medina,0.012273826717799896
andrew_perez,jared_johnson,0.04362822120671994
andrew_perez,jennifer_li,0.009013687486050801
andrew_perez,andrew_terry,0.014228941262423841
andrew_perez,crystal_mejia,0.01713327499906408
andrew_perez,wesley_molina,0.014504241073400198
andrew_perez,trevor_young,0.007839595502097825
andrew_perez,annette_solis,0.024685182953297385
andrew_terry,amber_hernandez,0.010142763271837902
andrew_terry,ariel_duran,0.005397241500622738
andrew_terry,robert_tran,0.004412960184619112
andrew_terry,jennifer_lynch,0.010556618602296243
andrew_terry,laura_perry,0.010074918955265208
andrew_terry,keith_scott,0.011835729605210898
andrew_terry,jeffery_clark,0.0043834421667216334
andrew_terry,mark_fuller,0.01129254782206474
andrew_weaver,caitlin_reeves,0.014799232520003303
angela_cordova,amanda_cohen,0.0060757014010635975
angela_cordova,jennifer_obrien,0.014071273103034378
angela_cordova,aaron_pope,0.009016410928760012
angela_cordova,brandon_meyers,0.007893521864871198
angela_cordova,john_cuevas_md,0.09108772641857013
angela_cordova,gregory_foster,0.05633905483705065
angela_cordova,zachary_austin,0.012137536611010552
angela_cordova,annette_solis,0.009077127271999738
angela_jones,carrie_phillips,0.011608768689972565
angela_jones,amanda_morgan,0.01021895118337441
angela_jones,james_long,0.01862252099400512
angela_patterson,jeremy_cooper,0.010600235919648237
angela_patterson,veronica_collier,0.013089824885993933
angela_vargas,mrs._amy_white_phd,0.012682370843381892
anne_french,jessica_simon,0.015540171142941725
anne_french,corey_bender,0.011098366608482423
anne_thompson,laura_salazar,0.005889537572782649
anne_thompson,edward_collier,0.006009320689984466
anne_thompson,vanessa_camacho,0.0058501428200071325
anne_thompson,walter_johnson,0.005929197609089524
anne_thompson,michael_brown,0.007480885226720636
anne_thompson,darrell_roberson,0.013637652855971467
anne_thompson,shannon_ford,0.0059691247153421155
annette_mcclure,lisa_chung,0.00871886707111618
anthony_bird,holly_crane,0.015735969588467548
anthony_bird,rachel_wilson,0.011100119343037193
anthony_crane,kenneth_gross,0.011647014502414597
anthony_crane,aaron_pope,0.0111873248197327
anthony_crane,lisa_chung,0.00512938549041659
anthony_crane,jason_haynes,0.02076215206403185
anthony_martin,george_wade,0.007470655195378041
anthony_martin,joshua_branch,0.007420684444558297
anthony_martin,gary_barrett,0.008198664669473157
anthony_martin,nicholas_barrett,0.007371047945001953
anthony_martin,megan_james,0.013406981601326058
anthony_parker,daniel_morris,0.009183542885206985
anthony_parker,jennifer_torres,0.006180751778167501
anthony_randall,patricia_brown,0.013807465093722908
anthony_randall,ashley_rogers,0.008260589323665107
anthony_stephens,carol_harris,0.010177481788835627
anthony_stephens,sandra_thompson,0.010300843703160374
anthony_stephens,michael_stewart,0.010552071489369543
anthony_stephens,frank_burns,0.010055597244942316
anthony_stephens,robert_barton,0.010425700895219006
anthony_stephens,cynthia_dougherty,0.009935172378634116
antonio_cooper,jacob_torres,0.007001670569480267
antonio_cooper,micheal_humphrey,0.012452879083601405
april_soto,bobby_flores,0.018544600655110873
april_soto,shawn_smith_dds,0.010666009255293329
april_turner,connie_fisher,0.012204635697311315
april_turner,robin_coleman,0.011961362058982605
april_turner,hailey_solomon,0.013864514098665504
ariel_duran,mary_clark_dds,0.016164133173218676
ariel_duran,bryan_george,0.01694164262621257
arthur_scott,michael_camacho,0.012734817155661132
ashley_arnold_md,jaime_rodriguez,0.021617086810713247
ashley_johnson,justin_young,0.019266010825643352
ashley_kemp,jody_martinez,0.00776501066823457
ashley_rogers,brian_elliott,0.010677734275508671
ashley_rogers,sonya_bowers,0.014059923561474385
ashley_rogers,mrs._mary_hammond,0.013324936100822646
ashley_rogers,kenneth_gross,0.016406717684675956
ashley_rogers,rachel_davis_dvm,0.009526398218248838
ashley_rogers,david_washington,0.011729656707994222
ashley_rogers,deanna_perry,0.023144208787499145
ashley_rogers,jamie_bennett,0.024531381721186837
austin_morrison,david_washington,0.022935595741047515
barbara_nunez,kenneth_allen,0.01289561109647802
barbara_nunez,jay_walsh,0.012980093880160191
barbara_nunez,lindsay_moore,0.03767774647493076
barbara_nunez,carol_harris,0.032016950659489604
barbara_sullivan,jill_sharp,0.043385942655836014
barbara_sullivan,joshua_butler,0.01112343926940791
barbara_sullivan,jennifer_marshall,0.011049035271705802
barbara_sullivan,brandi_meyer,0.007786803813363345
barry_dickerson,antonio_cooper,0.011412434718430679
barry_dickerson,corey_burns,0.010590697210308546
barry_dickerson,cesar_elliott,0.009322764599791363
barry_dickerson,micheal_humphrey,0.011489285841237753
barry_dickerson,alexa_hernandez,0.01290690667812554
benjamin_anderson,kimberly_thomas,0.01663882952009876
benjamin_cole,haley_patrick,0.025255295387497843
benjamin_jones,andrew_black,0.01825132036586491
benjamin_jones,harry_mcguire,0.013333272214351216
benjamin_jones,erica_thomas,0.02205674136949826
benjamin_jones,jennifer_cox,0.01837422441722944
benjamin_jones,brandi_meyer,0.010486006032999672
beverly_gay,matthew_bryant,0.01563656865344236
bill_woodard,carol_harris,0.01765632584690977
billy_banks,michael_brown,0.011035801987924136
billy_banks,lauren_ramirez,0.009606697928448106
billy_banks,stephanie_mosley,0.015466219086333867
billy_banks,jennifer_morales,0.009083992888050538
billy_banks,justin_burton,0.010983304560187195
billy_banks,justin_edwards,0.00967138925334807
billy_banks,kenneth_brown,0.009868088762965228
bobby_flores,martin_payne,0.006454000196596325
bobby_flores,bradley_rush,0.00906109747291272
bradley_nelson,johnathan_velazquez,0.010339522291900442
bradley_rush,william_meyers,0.015598467523592415
brandi_duncan,laurie_wallace,0.038251886332140564
brandi_duncan,mrs._mary_hammond,0.014730927719713623
brandi_duncan,lauren_thomas_phd,0.007649576460529725
brandi_duncan,corey_burns,0.0067561672161128425
brandi_meyer,stephanie_park,0.007153031033952599
brandon_meyer,gregory_foster,0.013978107858277586
brandon_meyer,michael_joseph,0.0069888943938716495
brandon_meyers,hannah_anderson,0.014879586972464581
brandon_meyers,alex_perez,0.010818140250631027
brandon_meyers,jeff_ferguson,0.015859595532191212
brandy_garner,bradley_rush,0.009331794192320565
brandy_garner,franklin_carlson,0.008940284641767075
brandy_garner,michael_marsh,0.010264579743743544
brandy_garner,elizabeth_vaughn,0.009394634320582258
brandy_sims,kristina_wilcox,0.0345297516418487
breanna_diaz,jennifer_simmons,0.00849433735000938
breanna_diaz,melissa_osborne,0.01082202580086106
breanna_diaz,michael_romero,0.005745267245229287
breanna_diaz,daisy_mcfarland,0.014539738640719878
brenda_benton,justin_riley,0.006513047371536396
brenda_benton,nathaniel_hood,0.012198221566011162
brenda_benton,lauren_thomas_phd,0.021871464258560704
brenda_benton,carolyn_clark,0.04034742435224958
brenda_benton,debbie_fernandez,0.017644386449671468
brenda_benton,janet_foster,0.013581013052014364
brenda_benton,kerry_johnson,0.023746705131833485
brenda_harper,kenneth_williams,0.02403233704590458
brian_cortez,justin_young,0.006098342983519708
brian_hamilton,edward_gonzales,0.014079199567547555
brian_hamilton,nicole_finley,0.015558778259165369
brian_hamilton,tony_johnson,0.01512953473926499
brian_jenkins,mrs._amy_white_phd,0.008826837524150054
brian_jenkins,jennifer_washington,0.018414803442286593
brian_jenkins,amanda_white,0.013985024671915022
brian_jenkins,matthew_barnes,0.00953945880916226
brian_jenkins,jennifer_simmons,0.014955829916355638
brian_jenkins,pamela_gibbs,0.014898890276118085
brian_lopez,carmen_lopez,0.006214141532776023
brian_lopez,theresa_white,0.014083775643296076
brian_lopez,corey_bender,0.008817186913566751
brian_lopez,meredith_rios,0.0075931675456268844
brian_lopez,mikayla_nelson,0.025019954033246684
brian_lopez,rebecca_sandoval,0.021647150393835808
brian_lopez,caroline_branch,0.006172575524176792
brian_lopez,justin_burton,0.00764429979443627
brian_olsen,brian_lopez,0.007160996761833846
brian_olsen,zachary_austin,0.022776150010457845
brian_olsen,brian_elliott,0.01683904864535003
brian_olsen,sherri_hart,0.016393007564487288
brian_olsen,kayla_nolan,0.016283355750186183
brian_olsen,sarah_wilkins,0.00504689849835397
brian_olsen,keith_scott,0.005115098798514697
brian_olsen,kelsey_ramirez,0.006878363274217681
brian_olsen,deanna_perry,0.007761581357224826
brian_olsen,corey_bender,0.011610044868444256
brian_olsen,julia_jones,0.016726413289830083
brian_olsen,russell_sutton,0.012042726370628367
brian_olsen,hayley_moore,0.01650339777206334
brian_olsen,amy_miller,0.016614531345240904
brian_olsen,patricia_reeves,0.02262380175089557
brian_olsen,andrew_terry,0.005080884218830028
brian_olsen,joseph_snyder,0.03406936181963583
brittany_baldwin,michael_camacho,0.006963557996548554
brittany_phillips,kimberly_padilla,0.016768590710169035
brittney_harding,michael_powell,0.01025044352508059
brittney_harding,karen_walker,0.0260549268654614
brittney_harding,martha_ramirez,0.01887917061422995
brittney_harding,jennifer_obrien,0.018752889008965823
brittney_harding,danielle_marsh,0.018379089769764392
brittney_harding,tina_spears,0.018502854217914737
brittney_harding,jason_ochoa,0.018627452093553487
brittney_harding,jared_carter,0.012706149337222746
bruce_zuniga,joshua_butler,0.011580503880517295
bruce_zuniga,barbara_sullivan,0.018034309091932682
bruce_zuniga,jennifer_marshall,0.011503042605883921
bryan_barker,janet_aguirre,0.014548834737771877
bryan_barker,samuel_cooley,0.015201908212257689
bryan_carpenter,jennifer_cox,0.008162899632293571
bryan_carpenter,raymond_west,0.028539790736056878
bryan_george,henry_poole,0.010662014768042967
bryan_george,mary_clark_dds,0.01823969303325619
bryan_gomez,chad_foster,0.022948701047763972
bryan_gomez,jorge_reynolds,0.017364802242588705
bryan_moore,brian_smith,0.017858771458353705
bryan_todd,pamela_williams,0.011480582059784375
bryce_cain,brianna_lopez,0.017818601714613934
caitlin_reeves,nathaniel_hood,0.0211296048086324
caitlin_rodriguez,martin_payne,0.012006254319672035
cameron_daniel,amanda_potts,0.01748367085243448
carl_rollins,frank_burns,0.013921447326222065
carl_rollins,cynthia_pena,0.009138252477963836
carl_rollins,cynthia_carpenter,0.009067008959097773
carl_rollins,beverly_gay,0.005163926676760659
carl_rollins,timothy_tucker,0.04481305771757523
carl_rollins,sandra_thompson,0.02096950371704523
carl_rollins,gary_brooks,0.01530427757898321
carl_rollins,jessica_wade,0.01964971687042456
carlos_terry,anne_thompson,0.008128083265192631
carlos_terry,mary_parker,0.015388799332534673
carlos_terry,tim_hoffman,0.008519051435628111
carlos_terry,edward_collier,0.008750848248709841
carlos_terry,david_washington,0.008576418569305725
carlos_terry,shannon_ford,0.008692314365688682
carlos_terry,leslie_moreno,0.01117486733992407
carlos_terry,vanessa_camacho,0.008019710437950568
carlos_terry,traci_rowland,0.008073715018651369
carlos_terry,luis_armstrong,0.00818281762649335
carlos_terry,christopher_gilmore,0.008634172012192907
carlos_terry,paula_guerrero,0.008293394571615063
carlos_terry,walter_johnson,0.008462068027161644
carlos_terry,tiffany_perry,0.015285864605024173
carlos_terry,jesse_perry,0.008405465777192105
carlos_terry,sonya_bowers,0.008349242136173869
carlos_terry,laura_salazar,0.008237920567963495
carly_sullivan,meagan_boyle,0.011846181818047889
carol_bush,cynthia_berry,0.008356265359380534
carol_harris,robert_barton,0.01729293599218771
carol_harris,cynthia_dougherty,0.012950591560629268
carol_harris,frank_burns,0.011343119480995341
carol_harris,sandra_thompson,0.01514647714880591
carol_harris,jeremy_farmer_dds,0.007852295290646231
carol_harris,traci_cooper,0.015965385670929044
carol_harris,michael_stewart,0.011480610165098054
caroline_branch,nicole_ross,0.017115329011868706
caroline_branch,carmen_lopez,0.006255987446102884
caroline_branch,daniel_rangel,0.009651664796038198
caroline_branch,ashley_rogers,0.007240612630897398
caroline_branch,carolyn_campbell,0.012525433147566207
caroline_branch,stephanie_bell,0.03165786894494545
caroline_branch,mrs._mary_hammond,0.01222148848038331
caroline_branch,kristina_wilcox,0.013790791990071195
caroline_branch,danielle_williams_dds,0.011428173420103603
caroline_branch,jennifer_washington,0.015149398889417999
carolyn_barnes,carolyn_campbell,0.01745216310066102
carolyn_barnes,beverly_gay,0.01176693499515587
carolyn_barnes,james_webb,0.012730839529290595
carolyn_campbell,james_webb,0.012816568765535217
carolyn_campbell,jonathan_johnson,0.010620852711626137
carolyn_campbell,katherine_benson,0.026287080929588022
carolyn_campbell,rebecca_neal,0.00710518485151539
carolyn_campbell,frederick_hoffman,0.007057658709234997
carolyn_clark,jennifer_miller,0.02626178735923628
carolyn_clark,jennifer_cunningham,0.0077475995815568495
carolyn_clark,lauren_thomas_phd,0.02114970036611727
carolyn_clark,edward_gonzales,0.013857227620310298
carolyn_clark,kerry_johnson,0.010901716998550333
carolyn_clark,jeff_hines,0.009412267921990212
carolyn_clark,patrick_morris,0.012924739745310906
carolyn_clark,kenneth_brown,0.019567498539286025
carrie_phillips,karen_walker,0.014826979970671006
carrie_phillips,martha_ramirez,0.015436223898748127
carrie_phillips,danielle_marsh,0.014926824577601713
carrie_phillips,jason_ochoa,0.015128535374236711
carrie_phillips,tina_spears,0.015027341536255623
carrie_phillips,brittney_harding,0.015230410649637762
carrie_phillips,jennifer_obrien,0.015332971951245668
carrie_phillips,beverly_gay,0.015048065496673495
carrie_phillips,kenneth_lewis,0.014682555126157699
carrie_phillips,brittany_baldwin,0.011453987415878216
casey_wilson,faith_bennett,0.026058809016454177
casey_wilson,jacob_jones,0.016072896280639466
casey_wilson,sandra_rivas,0.009914279144309219
cassandra_hernandez,robert_barton,0.023402066515500072
cassandra_hernandez,casey_phillips,0.014008722862276234
chad_foster,randy_wheeler,0.05444196893596408
chad_foster,ashley_arnold_md,0.010088264291582506
chad_foster,leah_brooks,0.012346433907868243
chad_foster,scott_hurst,0.014025597422919514
charles_compton,stephanie_mosley,0.01938263217062235
charles_larsen,richard_mendoza,0.006230505749387206
charles_valencia,veronica_collier,0.012743095105504521
charles_valencia,angela_patterson,0.012657857330030232
charles_valencia,michael_joseph,0.004885219734407846
chelsea_smith,bradley_rush,0.008105053067171289
chelsea_smith,nathaniel_henry,0.009386897273400743
chelsea_smith,kimberly_morrison,0.009450108464783988
chelsea_smith,brandy_garner,0.010459610906088126
chelsea_smith,elizabeth_vaughn,0.018135236797660065
chelsey_boyd,david_reeves,0.008061409125310165
chelsey_boyd,ryan_casey,0.0075423773172691565
chelsey_boyd,joshua_hernandez,0.014748114090177112
chelsey_boyd,lisa_reese,0.01464946486665019
chelsey_boyd,heather_clark,0.007048819688670479
chelsey_boyd,andrew_alexander,0.017939397554903244
chelsey_boyd,jennifer_osborne,0.03711732294452408
chris_martin,jennifer_stephenson,0.005751046992539313
chris_martin,daisy_mcfarland,0.008120266142028678
chris_martin,alan_williams,0.01134899061075664
christine_robertson,michael_johnson,0.012499593998937741
christine_robertson,troy_hughes,0.006786653131678031
christine_robertson,mrs._mary_hammond,0.013356049527418448
christine_robertson,jennifer_lynch,0.006475190596403792
christine_robertson,curtis_richmond,0.006832354327447353
christine_robertson,sherry_cardenas,0.00438463400812035
christine_young,sean_foster,0.011622752325253144
christine_young,lisa_johnson,0.034287666512303
christopher_anderson,casey_phillips,0.01015059725057084
christopher_anderson,thomas_harris,0.013957902112995888
christopher_anderson,steven_richards,0.02018971516262751
christopher_anderson,christopher_marquez,0.025026579123591502
christopher_anderson,michael_stewart,0.022328066293866262
christopher_anderson,janet_foster,0.01126027119158195
christopher_anderson,cassandra_hernandez,0.01008270053299864
christopher_anderson,kevin_may,0.011184951933610385
christopher_anderson,douglas_luna,0.008304038182072142
christopher_anderson,meagan_boyle,0.00824849298396814
christopher_anderson,matthew_rojas,0.01236958254515856
christopher_benjamin,bobby_flores,0.00986424860334287
christopher_benjamin,melissa_keller,0.01147892685354227
christopher_benjamin,ross_donovan,0.008734627926913638
christopher_benjamin,donna_williams,0.010203193427567597
christopher_benjamin,douglas_luna,0.00854384288774814
christopher_benjamin,sarah_kennedy,0.004787191891973663
christopher_benjamin,lindsay_archer,0.004819647306329884
christopher_foster,jordan_dean_dvm,0.00703276554924164
christopher_gilmore,anne_thompson,0.010143180878669897
christopher_gilmore,walter_johnson,0.01028024881866026
christopher_gilmore,laura_salazar,0.010211484869763239
christopher_gilmore,shannon_ford,0.010349475822708244
christopher_gilmore,vanessa_camacho,0.010075333768750918
christopher_gilmore,edward_collier,0.01041916900011195
christopher_johnson,sarah_stark,0.024067601701944323
christopher_johnson,carolyn_clark,0.02090371743885324
christopher_johnson,kristi_stevens,0.006744236128244695
christopher_johnson,kelsey_brewer,0.0113075060415039
christopher_johnson,debbie_fernandez,0.006699124349663007
christopher_johnson,kevin_wade,0.015769028841330905
christopher_johnson,robert_steele,0.008983112825992835
christopher_johnson,alexa_hernandez,0.010342752774574611
christopher_johnson,nicholas_barrett,0.013866604367167
christopher_johnson,john_larson,0.011231870832540925
christopher_johnson,laura_perry,0.01115674154281548
christopher_johnson,brenda_benton,0.02104448268269935
christopher_johnson,lauren_thomas_phd,0.021762655870621067
christopher_lewis,martha_ramirez,0.007257765525613492
christopher_lewis,robert_myers,0.009992686459275512
christopher_lewis,kelly_andrews,0.008392654231937125
christopher_marquez,matthew_rojas,0.012536736539382507
christopher_marquez,michael_stewart,0.022478423076369755
christopher_marquez,janet_foster,0.011961383169929278
christopher_marquez,colleen_mcmillan,0.008699626174710035
christopher_medina,keith_morales,0.018003243080423306
christopher_medina,edward_gonzales,0.024187934300976828
christopher_medina,michael_solomon,0.019644555673219547
christopher_mendoza,regina_martinez,0.013081321699525661
christopher_mendoza,natalie_young,0.08028737765727334
christopher_mendoza,matthew_butler,0.02203036318328461
christopher_mendoza,brett_bowen,0.009983579914087888
christopher_mendoza,paula_guerrero,0.018947909711885126
christopher_mendoza,william_meyers,0.08392990976911101
christopher_mendoza,jonathan_snyder,0.014088285309086604
christopher_powell,miguel_barrett,0.018221988313368305
christopher_powell,brandy_garner,0.007795380570473673
christopher_powell,megan_james,0.011537481367188046
christopher_watts,brittany_baldwin,0.0150820561165974
christopher_wiley,daniel_graham,0.005897096111467349
christopher_wiley,adrian_barnes_dds,0.01025112065175081
christopher_wiley,michelle_smith,0.00593680704683293
christopher_wiley,nicole_finley,0.005976785394897539
cindy_howard,timothy_tucker,0.039726466822224554
cindy_howard,sandra_thompson,0.02071837495560398
cindy_howard,alexa_hernandez,0.01927351413703993
cindy_howard,frank_burns,0.013107566517667233
cindy_howard,carl_rollins,0.02122367642642922
claudia_moore,stephanie_martin,0.015061246465856203
claudia_moore,lauren_thomas_phd,0.00867580910665617
claudia_moore,gregory_meza,0.008174947862967625
claudia_moore,deborah_baker,0.021785671921043408
claudia_moore,matthew_graves,0.014960502719223953
claudia_moore,micheal_sims,0.01195507577984427
claudia_moore,stephanie_mosley,0.021932376229943845
cody_berry,richard_mendoza,0.00892023829830768
cody_berry,jimmy_moore,0.008896193909317014
cody_berry,carrie_martin,0.016527533417931513
