NodeID1,NodeID2,edge_weights
aaron_christian,joseph_trevino,0.3298993786862777
aaron_christian,marc_key,0.47650371224954624
aaron_pope,annette_solis,0.34753992642826725
aaron_pope,carol_harris,0.4197074444720507
aaron_powell,alicia_washington,2.6928695590575047
aaron_powell,ashley_johnson,2.621539493206304
aaron_powell,jennifer_simmons,0.36670981107670725
aaron_powell,jose_kennedy,0.44850198692639176
aaron_powell,justin_young,2.80352017241267
aaron_powell,pamela_gibbs,2.2315310346775967
aaron_powell,rachel_hinton,0.36917922811355586
adam_french,robin_coleman,0.5085645143168889
adam_king,brandy_sims,0.9949903303312696
adam_king,brianna_wong,0.312154108781924
adam_king,charles_white,0.4974909452879958
adam_king,elizabeth_kennedy,0.3100661292434022
adam_king,kristina_wilcox,0.9429768600541576
adam_king,william_cruz,1.0823448467603356
adrian_barnes_dds,kyle_wang,0.6443852450985285
adrian_barnes_dds,matthew_lang,0.3695821980878158
adrian_king,christine_robertson,5.0796124063746895
adrian_king,crystal_smith,1.0324959067894652
adrian_king,cynthia_dougherty,0.38983844294100223
adrian_king,samuel_hayes,0.43506571691339635
adrian_king,tina_smith,0.3694595009084334
adrian_pineda,diana_lee,0.39746534286038676
alan_williams,eduardo_shields,0.20589979568174016
alan_williams,franklin_carlson,0.4835472312475054
alan_williams,jennifer_washington,0.6845854220332155
alan_williams,john_cuevas_md,0.4707387921119975
alan_williams,ronald_thomas,0.3825542448565491
alan_williams,sydney_wagner,1.0584770268794168
albert_turner,heather_bird,0.32064758110718916
albert_turner,jeremy_parks,0.5068062912437982
albert_turner,jerry_garcia,0.6799780365264734
albert_turner,john_stewart,0.32280681594545413
albert_turner,michelle_owens,0.35535998134155417
albert_turner,nicole_stewart,0.6531403531204202
albert_turner,pamela_kelley,0.39218157259851
albert_turner,rachel_martin,0.4515402541080707
albert_turner,rachel_wilson,2.784767599272842
albert_turner,raymond_allen,0.5304567091031913
albert_turner,thomas_barnes,0.8542709523530992
albert_turner,traci_rowland,0.520694518958673
albert_turner,trevor_ford,0.7320772211550204
alex_perez,debra_nolan_dds,0.6099252382512611
alex_perez,edward_collier,0.6066148461747117
alex_perez,jasmine_smith,0.6566570529427872
alex_perez,laura_phillips,0.6181673466150228
alexa_hernandez,alexander_wells,1.2028025822601451
alexa_hernandez,carl_rollins,1.494096668173609
alexa_hernandez,frank_burns,0.9800369949270981
alexa_hernandez,james_webb,0.3792119985563942
alexa_hernandez,joshua_hernandez,0.4425581290890096
alexa_hernandez,justin_young,0.6682378491017799
alexa_hernandez,sandra_thompson,1.3405608269024931
alexa_hernandez,timothy_tucker,2.9884102204728853
alexander_perry,carolyn_campbell,0.32595474869910357
alexandra_chavez,cassandra_hernandez,0.6285481994800698
alexandria_jones,ashley_rogers,0.6148823086201087
alexandria_jones,eric_odom,0.3843802218148239
alexandria_jones,joshua_hernandez,0.6852767955170495
alexandria_jones,kerry_johnson,0.689891436692965
alexandria_jones,sierra_montoya,0.6945371527765993
alexis_conrad,jessica_wade,0.36869903381344665
alexis_robinson,sandra_rivas,0.42946259754286537
alicia_walker,jack_lopez,0.4374915484818959
alicia_walker,joseph_krause,0.4554681742023655
alicia_walker,michael_powell,1.2957164060045514
alicia_walker,michael_solomon,0.542301699939378
alicia_walker,randy_wheeler,0.8002789695389202
alicia_walker,robert_myers,1.3044417361464347
alicia_walker,ronald_thomas,0.4345651945566795
alicia_walker,shari_butler,0.524405605686167
alicia_washington,ashley_johnson,2.6040041775809524
alicia_washington,justin_young,2.4844975920405274
alicia_washington,rodney_walker,0.5874433810792681
alison_moore,diana_stone,0.7189423356142968
alison_walker,alexander_munoz,0.977224808597095
allen_bailey,daniel_rangel,0.24424405725261722
allen_bailey,gloria_murray_dvm,0.8155603894887027
allen_bailey,michelle_owens,0.6394652167239265
allen_bailey,nicole_stewart,1.1648453694824474
allen_bailey,raymond_adams,1.0892335177844519
allen_bailey,ronald_thomas,0.34858170767207486
allison_cummings,monica_carr,0.25201555043713997
allison_cummings,troy_hughes,0.5601185802794566
allison_greene,gary_evans,0.649453709454139
amanda_curtis,jimmy_moore,0.3569962195347769
amanda_jones,donald_thomas,0.5642578976761241
amanda_jones,veronica_gibson,0.43453878229458254
amanda_morgan,christopher_mendoza,0.7578564430802814
amanda_morgan,jonathan_snyder,0.8562583821124902
amanda_morgan,karen_harris,0.4145963234444737
amanda_morgan,kevin_wade,0.32128627741545274
amanda_morgan,natalie_young,0.7527871881777487
amanda_murphy,carmen_lopez,0.9092034615603228
amanda_perry,brandi_duncan,0.4742439784158279
amanda_perry,david_rodriguez,0.4209021676192285
amanda_perry,dr._samuel_sharp_dds,0.7285094863169032
amanda_perry,john_zuniga,0.7534184383562684
amanda_perry,lauren_thomas_phd,0.4237365149755582
amanda_perry,nicole_stewart,0.9464759999564641
amanda_perry,ryan_hartman,0.4774375285324293
amanda_perry,tina_fields,2.0795004518544693
amanda_quinn,deborah_baker,1.3183818983823048
amanda_quinn,jeffrey_king,0.6413317944083452
amanda_quinn,matthew_rojas,0.4709830521952504
amanda_quinn,stephanie_mosley,0.3749612108204222
amanda_smith,benjamin_cole,0.3812814177327788
amanda_smith,bryan_george,0.268305884995851
amanda_smith,henry_poole,0.270112651827505
amanda_smith,sarah_wilkins,0.2665112035158526
amanda_spears,barbara_nunez,2.045085484604654
amanda_spears,jasmine_smith,1.6498336913521656
amanda_thompson,allen_bailey,0.5872557539294384
amanda_walker,carl_rollins,0.34290612985191804
amanda_walker,cynthia_pena,0.3452152533428056
amanda_white,anthony_stephens,0.36977017153446373
amanda_white,brian_elliott,0.2729445924004948
amanda_white,kevin_kelly,0.27111888289339825
amanda_white,kevin_wade,0.32063717141846676
amanda_white,matthew_barnes,0.39429319356956727
amanda_white,michael_price,0.26750401836762605
amanda_white,ruben_mccoy_phd,0.26930538544434246
amber_bennett,albert_turner,0.782896180885571
amber_bennett,andrew_grimes,0.9135722936216024
amber_bennett,jerry_garcia,0.6575385880918633
amber_bennett,nicole_stewart,0.8041981815923849
amber_bennett,pamela_kelley,0.44253975272539203
amber_bennett,paula_guerrero,1.039244896534416
amber_bennett,rachel_martin,0.7570604074679821
amber_bennett,raymond_allen,0.6358396471722042
amber_bennett,thomas_barnes,0.9013915113732498
amber_bennett,trevor_ford,0.5485593059488856
amber_hernandez_dvm,justin_knight,0.37240559235385146
amber_wright,joshua_smith,0.331579375274735
amber_wright,trevor_ford,0.3338122246112906
amy_fletcher,angela_marshall,1.027847520391726
amy_miller,brian_elliott,0.8936824122718342
amy_miller,darrell_pineda,0.5794257939879546
amy_miller,gary_brooks,0.7710085490812314
amy_miller,hayley_moore,0.5816217179044308
amy_miller,julia_jones,0.5855383477185536
amy_miller,michael_solomon,1.1055212791905598
amy_miller,patricia_reeves,0.4598594679333536
amy_miller,raymond_allen,0.38364317339243603
amy_miller,zachary_austin,0.7866895437700157
andrea_davis,daniel_morris,0.6371313177006768
andrea_davis,faith_bennett,1.3763931745596534
andrea_davis,jamie_bennett,2.467878941221129
andrea_davis,maria_jackson,3.0386481978005384
andrea_davis,patrick_ramsey,0.795087597906159
andrea_davis,paul_walker,0.41744675057197256
andrea_davis,william_delacruz,0.46165974338179033
andrea_robinson,julie_gibson,0.23270498679359222
andrea_robinson,ryan_gross,0.23427201783991328
andrea_robinson,teresa_cardenas,0.47453853638268345
andrew_alexander,anthony_martin,0.19181995961784407
andrew_alexander,george_wade,0.21937561764636088
andrew_alexander,james_martin,0.2150028279958517
andrew_alexander,john_larson,0.19053688776488972
andrew_alexander,joshua_branch,0.21790822770014626
andrew_alexander,michael_khan_dds,0.21356468736931492
andrew_alexander,nicholas_barrett,0.2164506530345784
andrew_alexander,samantha_shaffer,0.19311167165275564
andrew_bennett,alexandria_jones,0.5945910357900078
