name,y_pred
bobby_flores,0.0
kenneth_lewis,0.4083657636391853
allison_cummings,0.5750876036812974
jennifer_morales,0.18413357039145237
yvonne_friedman,0.6137510502802614
rachel_boone,0.0
justin_young,0.005589995976303363
jill_ferguson,0.4511152364020346
jonathan_porter,0.8359868730178859
paul_walker,0.8494853544072974
leslie_moore,0.044771877434443004
matthew_cohen,0.27091476909885015
karen_mcdaniel,0.649197444966973
sean_romero,0.6234688515269815
jeremiah_oconnell,0.5448456500974295
jeremiah_brown,0.26343564853783574
anthony_everett,0.10771707959868154
david_clark,0.74304362701755
angela_cordova,0.00042054470635667315
allison_gregory,0.40191008566972647
jonathan_snyder,0.05399668558040482
joseph_freeman,1.0
tracy_morrison,0.7170300818748747
lisa_kelly,0.0
caitlin_rodriguez,0.10158986844487197
lindsay_rocha,0.0027932736487938188
breanna_diaz,0.7837458016215849
daniel_levine,1.2175164410052131e-08
rebecca_russo,0.0
alexa_ewing,0.3275623319480534
stephanie_mosley,0.9980366071995419
pamela_gibbs,0.007710185787508929
samantha_nguyen,0.605187223090931
aaron_pope,0.08247798707677646
jeffrey_ruiz,0.5901751971387663
laurie_wallace,0.0
martin_baker,0.19111526873365037
kenneth_johnson,0.5461519180925728
ariel_duran,0.007761918101083188
carolyn_clark,6.944640917141254e-06
andrew_bennett,1.0
justin_burton,0.00015917926545597276
alicia_washington,0.09192666686291046
mark_young,1.0
daniel_cox_dds,0.008518161266363582
william_meyers,0.0872486105517347
david_decker,0.054535978685144655
debbie_bryan_md,0.5361760118873379
tim_hoffman,0.0
jerry_garcia,0.0002047765146383449
pamela_williams,0.2669120455945676
mark_west,0.3125208146726704
heidi_benson,0.46895661652582826
jennifer_wilkerson,0.9961435282132441
alan_williams,0.1838852273643322
jeremiah_rubio,1.0
tyler_hart,0.3460092929366865
kelly_rocha,0.0
shelley_wells,0.032618160768084166
russell_sutton,0.8596440423244031
joseph_fuentes,0.23002554429161556
michelle_watson,1.0
allen_bailey,0.23004593242588492
taylor_russell,0.2626033284414589
linda_todd,0.0
melanie_hughes,0.14447342774608843
rebecca_wilson,0.3372102893322946
sherri_rogers,0.6156762666186706
diana_alexander,0.12501294641399477
dana_clark,0.9018066227104029
daniel_morris,0.7384335674397515
amanda_cohen,0.09731693603758931
christopher_anderson,4.703706067684604e-06
jessica_huffman,0.0008646267639303134
richard_hubbard,1.0
anne_thompson,1.4071725845109874e-07
anthony_parker,0.8320521180405963
aaron_powell,0.14610681713271664
colleen_davis,0.6162630875678343
alex_perez,0.4231840533318897
amy_miller,0.0
samantha_wang,0.4162949300639807
matthew_lang,0.24303881205764633
david_gomez,0.3812207723876715
rebecca_neal,0.03106540466832514
benjamin_anderson,0.27733756273260873
jessica_williams,0.18652209028351716
patrick_morris,0.09111896977998671
douglas_luna,0.03826153841557885
carrie_martin,0.1353353938159231
dustin_franklin,0.21748462084428036
vincent_adams,1.0
michael_brown,0.01837934269696085
thomas_barnes,0.0001870314638324126
debra_smith,0.1899034580993639
jennifer_singh,0.05522506138320907
kimberly_smith,0.2246659937746986
steven_adams,0.9547602070715585
michael_solomon,1.8794158786608512e-06
ashley_johnson,0.09033461012685681
john_rogers,0.3480146768034269
madison_lewis,0.1879364167443528
christopher_wiley,0.0010218043814233591
wesley_molina,0.2315835722185033
brandon_meyer,0.0
curtis_sanchez,0.5589849753179525
wesley_spencer,0.13017177669258354
michael_stewart,1.5575580315535858e-08
jessica_simon,0.016496397853797553
rachel_robertson,0.0
jessica_coleman,0.9935075509431943
laura_waller,1.0
amy_fletcher,0.19393280508812816
tanner_garner,0.0025629712401771896
gary_williams,0.333602769787056
heather_strong,3.4829793602783948e-06
cynthia_booker,0.008706028731658377
robert_jones,0.5194842228676317
daniel_shannon,0.0
tiffany_bailey,0.3918260274003988
raymond_allen,3.325858022907359e-07
gregory_foster,0.00014108907891733803
jordan_alexander,0.0
connie_anderson,1.0
karen_walker,0.0
michael_joseph,0.028543548200872845
franklin_carlson,1.0
stephanie_johnson,0.10066934073952327
angela_jones,0.43739024969371565
jennifer_cunningham,0.3733588491465296
casey_phillips,1.0
margaret_keith,0.012181033547139954
deanna_roberts,0.3817293409740781
maureen_morrison,1.0
joseph_snyder,0.0018965429921336285
michael_gomez,0.9483932159781104
bradley_rush,0.0022887223051975773
willie_marshall,0.6686591318402145
patricia_reeves,0.0
meredith_rios,0.20260457994759104
kathleen_miller,1.0
cody_johnson,0.9482053379602847
tim_morgan,0.20048808682554412
christopher_medina,0.16038828854810336
micheal_sims,0.4827425148843838
victor_hill,0.20424247752532917
joshua_butler,0.015266286864699816
debra_nolan_dds,0.06028190708831046
jennifer_cox,1.248837135777909e-07
alison_walker,0.5176587720199287
carol_bush,0.4163062724830444
alexandria_jones,0.9886960868646725
henry_poole,0.07388886006917132
karen_harris,1.0
christine_young,0.9422833087945294
brandi_duncan,0.30197773502019865
mr._seth_cook,0.23016996177492147
darren_cox,0.22287587956854374
susan_short,0.39183293425742854
jason_haynes,0.8085935081581206
kelly_vance,0.12025900234002536
brian_smith,0.2781551845664356
amanda_potts,0.16821356807486326
ryan_hartman,0.1410187730816119
grace_davis,0.2933215051775532
john_estrada,0.35514156671999175
john_zuniga,5.819773379613703e-05
james_church,0.07260977254533346
oscar_monroe,0.3894099009347479
sarah_lopez,0.15738380775703842
sarah_kennedy,0.3117100654575604
jerry_martinez_md,1.0
jessica_carter,0.3764216125898168
gwendolyn_english,0.6761798672275958
janet_young,0.1750289175115664
kristina_wilcox,0.9999033101029385
lindsay_archer,0.2681698788827362
roy_morgan,0.10402788390490789
carly_sullivan,0.4292742259925102
kurt_lopez,0.5718903884810433
corey_burns,0.45396828518517174
harold_ryan,0.4916145226270755
thomas_cox,0.0
nathaniel_henry,0.015948664730677933
emma_gillespie,0.5277201378085791
david_sharp,0.8397778265388545
cynthia_pena,0.0017288999368497123
lisa_hays,0.37007833262247997
megan_coleman,0.07419439138007329
tom_gonzalez,0.6419441446016239
paul_shepard,0.5174402251300947
russell_ware,0.6430219220120857
keith_garcia,0.3106115843021972
erica_thomas,0.2815414563595548
colleen_wagner,0.7344963158872667
bryce_cain,0.12025221387058797
emily_thompson,0.9973289659127376
peter_stewart,0.4560747780496549
annette_mcclure,0.059818748206222426
bryan_carpenter,0.03252794280149771
gary_barrett,0.3316230461913012
robert_barton,4.6070777303299227e-07
kelsey_nguyen,0.14006957356531574
jessica_torres,0.000545860158238678
alexandra_chavez,0.5296185719110145
katherine_moore,0.5386703018597432
katherine_berry,0.5192187604445734
kenneth_williams,0.1876809545834293
kimberly_lam,0.4642281701353237
jason_chapman,0.17659443941043515
barbara_sullivan,0.35283266026618587
michael_khan_dds,0.6083282769602687
makayla_mitchell,0.04843606912517496
beverly_gay,0.0
zachary_austin,0.0
rachel_wilson,0.0
kyle_young,0.9812535044252646
alexis_conrad,0.0
matthew_barnes,0.4999141104063118
monica_brown,0.3813032226147531
micheal_humphrey,0.0
sierra_montoya,0.17713399145464906
jennifer_li,0.218646997073088
michael_powell,2.129416408999533e-05
tony_johnson,0.4761977480756873
john_benitez,0.385290907785245
william_cruz,0.37519524225449385
jessica_mack,0.0
samantha_wolf,0.11275176220663918
felicia_walker,0.8284988905938723
michael_camacho,0.04197994177675258
tyrone_mckee,1.0
amber_bennett,9.68640641586547e-05
taylor_johnson,0.002665040367646381
brian_hamilton,0.1298079956167014
brenda_benton,0.7680399414358714
nicholas_simpson,0.8604040357216076
debra_miller,0.034794006992927486
peter_callahan,1.0
jerry_bradley_md,1.0
sarah_johnson,0.5473443710485031
carmen_lopez,0.05077430671752206
karen_houston,0.8198039729485278
victor_bell,0.48981033373362054
eugene_nelson,0.1362231893014209
jimmy_moore,0.09335963293244402
heather_fox,0.7524144704992023
emily_alexander,1.0
meghan_carter,0.12073983685795951
amanda_jones,0.1528106562521729
julia_jones,0.006379177161858499
paul_zavala,0.0
anthony_martin,0.8904494444834744
kimberly_thomas,0.4606883618900578
john_charles,0.3644913768279274
alexa_hernandez,0.0
jaime_rodriguez,0.33192905670042666
theresa_smith,0.978824474841988
morgan_williams,0.997496315058455
edwin_mack,0.35776859434996655
michael_jordan,0.9752142462206488
ricky_smith,1.0
hayley_moore,0.004950794543530168
deborah_taylor,0.04902612940256557
hannah_miller,0.8411666751347133
christopher_gilmore,0.008286734254048921
david_atkinson,0.6724578596427211
adrian_king,0.0
lisa_smith,1.0
elizabeth_leon,0.3291556711430314
curtis_richmond,0.006856749226670043
john_cuevas_md,0.0034574472065409157
michelle_stephens,0.021862325736609373
mason_deleon,0.0
hailey_solomon,0.9334710431710039
james_brown,0.38539546354325177
jeffery_clark,0.1640399676279475
pamela_smith,0.7365511983614099
michelle_maldonado,0.01646236731466509
jennifer_lynch,0.1193347129583512
stacy_carter,0.5442735070863554
frank_burns,0.0
ronald_thomas,0.3711616080466746
patricia_foster,0.3149295176397721
barbara_nunez,0.0
emily_merritt,0.0
melissa_barnes,0.3681667167197729
thomas_martinez,5.490413626882088e-07
omar_barnett,0.0
emily_jones,0.12012404529595182
sarah_robinson,0.16667024339151898
brian_cortez,0.12542852681328923
patrick_marshall,0.6894997582023047
david_pitts,0.44092338537986886
stephanie_martin,0.9941681015490292
rachel_hinton,0.9069269654374584
jason_kelly,0.007364602739999998
mr._robert_lopez,0.0
denise_brooks,0.3347175997658871
shari_butler,0.3095353890693113
nicholas_moody,1.0
jose_benitez,0.2802285047340272
thomas_williams,0.6531583411127104
gregory_krause,0.5312695685653783
raymond_navarro,0.46551280856016386
bruce_zuniga,0.0
william_delacruz,0.4452043869493468
steven_richards,0.00014081539957145204
carl_rollins,0.0
grace_roberts,0.32773548019692006
regina_gray,0.0062630508203271075
edward_walker,2.610530913318048e-06
lindsay_arnold,0.3552571282228461
dr._samuel_sharp_dds,0.992498325235469
james_webb,0.00035770953621969137
sonya_bowers,0.6460454037279996
gregory_meza,0.9755781816940803
philip_matthews,0.8797790508146821
robert_calderon,0.0
allison_greene,0.5624540500108325
dana_gordon,0.8576751915219649
ronald_lopez,0.9025041954717355
brianna_lopez,0.17488415375156444
jose_rodriguez,0.2960203050056911
raymond_stevenson,0.012000581485781404
gary_evans,0.6124076989054951
laura_salazar,4.569426224148687e-06
raymond_guerra,0.10541460890263833
ivan_kramer,0.24194793038898416
james_martin,0.7665914653141666
wendy_lynch,0.05726870983054556
teresa_wagner,0.6211964139535657
susan_davis_phd,0.8532608157439477
margaret_bailey,0.371256756957399
dominique_shaffer,0.5970764192180689
nicole_finley,0.012773256880250891
christopher_montgomery,0.016306171605201657
kaitlin_gregory,0.4845398261569882
darrell_roberson,0.0
cody_wright,0.5392937414855931
ashley_arnold_md,0.31740833219211284
mary_dalton,0.519773182531481
brandon_meyers,0.08214103791903331
shannon_todd,0.3876759887321198
brittany_baldwin,0.5534330343758072
charles_valencia,0.0016070859457178123
misty_sanchez_md,0.8882050276978103
matthew_aguirre,0.2962685524718376
caitlin_reeves,0.8159482408311087
jill_sharp,1.0
brian_jenkins,0.43160673498592844
chad_foster,0.6995273313168816
sean_webster,0.4606985727851212
lance_haynes,3.5908414122020045e-06
tiffany_perry,0.655224658385035
bryan_gomez,1.0
devin_mccarty,0.0
dale_fox,0.0
brett_bowen,0.685480216756931
max_clark,0.5278792587831693
brian_elliott,0.42233435933824276
selena_navarro,0.5580449236878189
joseph_wright,0.5781693297623218
jennifer_miller,0.01415402575361921
kelsey_ramirez,1.0
shane_hodges,0.6055434681184557
crystal_mejia,0.22768178625720709
justin_knight,0.8104009288435109
john_price,0.5983730872703178
haley_patrick,0.7988453630715545
john_stewart,0.0
derek_fox,0.23517543324703322
monica_carr,1.0
david_chavez,0.6023104000310161
david_reeves,0.0979286390046042
jordan_dean_dvm,0.7645179709142479
lori_bennett,0.9987443185213729
jennifer_nguyen,0.0858555441140448
lisa_reese,0.02179400383053472
cynthia_dougherty,1.7502434057715554e-08
meagan_boyle,1.0
anne_french,0.07603949387170723
mr._joseph_elliott,0.20944738818024275
rebecca_crawford,0.33053052245927084
bryan_moore,0.0
stacy_brown,0.9999826134719991
debbie_fernandez,8.135021378118618e-08
ashley_rogers,0.9999023164254642
randy_sullivan,0.37842919478049325
victoria_hubbard,0.0
jennifer_torres,0.7577329572881734
martin_king,0.5097521903826222
jill_matthews,0.8378759185565753
cynthia_berry,0.5043160739536514
jeff_ferguson,0.4965031324161495
courtney_clark,0.9892074305356475
leslie_daugherty,0.6876891153094475
dawn_fuller,1.0
john_rowe,0.009839760670646916
megan_parsons,0.38335283669764564
kimberly_padilla,0.0008308814742803479
vanessa_camacho,2.215010727333242e-06
tanya_walters,0.9353343868293401
mackenzie_chapman,0.18961509144164101
debra_hughes,0.1796711473682728
larry_franklin,0.0
deanna_perry,1.0
peter_hester,0.474811471483573
traci_cooper,8.818299753975982e-06
matthew_bell,0.0
jorge_reynolds,0.1874001698588768
william_phillips,0.526594163343524
janet_aguirre,0.05738073853812211
jonathan_johnson,0.07902235625762517
lauren_casey,0.433385099167014
michael_smith,1.0
lisa_chung,0.019006628738997243
loretta_townsend,0.5328791566825357
faith_bennett,0.0041217336800591494
bryan_george,0.282293798432241
jonathan_daniels,0.33020516041035974
benjamin_jones,0.03557705995942143
charles_rivers,0.07103355705526074
mark_bell,0.5172268708351416
jessica_wade,0.0
shelby_woods,0.8202320170231695
jason_thomas,0.17639840445204216
jeffrey_king,0.01095680671484331
kenneth_brown,0.05515872124884527
frederick_garza,0.6111544230970682
cody_torres,1.0
michael_west,0.03487775021935782
laura_vasquez,0.38305006945598247
erik_stokes,0.01971453846724364
sean_foster,1.0
alison_moore,0.7416677159481553
heather_english,0.0
mrs._amy_white_phd,0.00989349439771829
ryan_solomon,1.0
darrell_pineda,0.3936230025974799
martin_payne,0.011725998419330844
daniel_rangel,0.7168435737439557
denise_burnett,0.3444304667282018
lindsay_rodriguez,1.0
erin_campbell,0.868796164115002
jared_johnson,0.07721036160768999
claudia_moore,0.9642001520583616
alexis_phillips,0.6147030066916309
shannon_lester,0.0
edward_hall,0.30337478055175093
charles_compton,0.0
jennifer_summers,0.6737067205526961
rebecca_sandoval,0.0
ernest_walker,0.9727006896337347
tammy_lopez,0.0400236946723179
patrick_kirby,0.33748398210413194
samantha_shaffer,0.9313493532376576
trevor_ford,3.305681102039342e-07
brittney_harding,4.074787337298542e-06
jack_lopez,0.7242584691721397
mariah_smith_dds,0.0
marcus_moore,0.007608656347341775
cesar_elliott,0.47288999682430566
samuel_hayes,0.232099343432026
robert_myers,1.0
maria_bullock,0.11142815833062265
jasmine_smith,0.0
christopher_foster,0.7748060664265682
meghan_johnson,0.5029850386281149
michael_price,0.3428368452608966
elizabeth_smith,0.21865028864773628
stephanie_park,0.28368665271753707
luis_armstrong,1.3503115625345316e-05
leah_brooks,0.6036525405658845
michelle_smith,0.0
diana_hall,1.0
justin_riley,0.999664280392853
tricia_hamilton,0.49750983365677437
traci_rowland,1.0
pamela_colon,1.0
debra_aguilar,0.882231869464518
jacob_torres,0.012098818854345274
sandra_rivas,0.00020262301380387664
jon_underwood,0.6196686170428928
tony_cook,0.4834775811642308
rebecca_brown,0.5196816211311117
cameron_daniel,0.2132335063437442
justin_edwards,0.9623838838926713
randy_yates,0.15562958611613298
john_boyd,0.00035967265074859304
keith_scott,0.17768041412436708
sarah_stewart,0.4531342675249866
rhonda_randall,0.9997203667084124
adam_french,0.6580480399296319
garrett_frank,0.15440689686800194
james_romero,0.053244008366671494
william_moreno,1.0
jason_blake,0.5253950994533437
jeffery_knight,0.21030211833698376
ashley_kemp,0.0
amanda_thompson,0.4185328861628858
richard_campbell,0.9363024892607198
amber_hernandez,0.004699313811628853
amanda_white,0.4835412252574773
edwin_williams,0.5795424563250888
elizabeth_vaughn,1.6183721186125085e-06
bryan_todd,0.0
donald_thomas,0.01495038915601042
lauren_hammond,0.3042254119056015
lisa_johnson,0.9295317614768986
eric_stone,0.020679213331371675
jeremy_parks,0.018147904589791604
anthony_crane,0.38657547677727666
crystal_smith,0.18815566691079302
lori_kirby,0.5287057648148733
amber_hernandez_dvm,0.6747765434253808
sandra_thompson,1.2820050527363982e-06
michelle_moore,0.2435022583161113
jason_ayers,0.8684343582280741
christopher_lewis,0.058280251748532824
veronica_collier,0.00025519937619922055
melissa_mclean,0.48323723961700626
matthew_butler,0.22620122298695983
matthew_martinez,0.04054785569474609
james_gordon,0.37340016273382237
crystal_conley,0.137185884080569
holly_crane,0.13268368597414548
crystal_montgomery,0.20860048971381356
courtney_rangel,0.20998515956190952
william_castro,0.6918126728543766
susan_hogan,0.33425087361347827
danielle_duncan,0.5949905906690786
jason_ochoa,1.974037789958123e-08
andrew_alexander,0.8922827696247319
lynn_mccarthy,0.04867531960682021
leslie_spencer,0.43959097200680003
miguel_reynolds,0.21570059884199444
mary_cooper,0.0248208415167612
larry_villarreal,1.0
chelsea_smith,0.0062129510299250785
teresa_cardenas,0.022513088825823094
lauren_thomas_phd,0.0
richard_morales,0.9707926163644726
hannah_cooke,0.0
angelica_cohen,0.0
dr._michael_garza_jr.,0.12194988403531921
luis_robertson,0.6562244485837111
mark_smith,0.0
miguel_barrett,0.18209665298101882
nancy_conrad,0.32186438359840364
nicholas_bates,0.7461209673660313
matthew_moore,0.46232523772398487
jay_walsh,0.10742246522885711
christopher_watts,0.40902289589356977
michelle_owens,0.011555417472709125
rodney_walker,0.009004673361508526
arthur_scott,0.08557734395194841
helen_mcdonald,1.0
molly_davis,0.3593940444165195
james_dickson,0.11222293261083566
jamie_riley,0.20588871860787408
mark_richardson,0.010073227394496415
anthony_bird,0.23177608906834762
pamela_price,0.02938827583989199
lisa_hoffman,0.03990198945343427
laura_phillips,1.0
frederick_jimenez,0.1595270538360562
ruben_mccoy_phd,0.0009574104392921863
shannon_glover,0.22182362696735244
ryan_gross,0.22096271333647233
christopher_mendoza,0.0
casey_wilson,0.01973333127650253
lee_bass,0.2977369998813124
karen_richards,1.0
christopher_benjamin,0.16662091036124954
mitchell_bennett,0.9784657439849018
heather_george,0.0
jessica_jacobson,0.5593648333526694
ruben_thompson_jr.,1.0
jody_clark,1.0
joshua_hernandez,0.008643285802539365
brandon_cruz,0.7506726488673489
shaun_hubbard,0.5300070319247017
hannah_anderson,0.01865528760210029
harry_mcguire,0.30798668655691996
lauren_rivera,1.0
rachel_davis_dvm,0.9689243600596994
melissa_stewart,0.13040481017198322
patricia_baker,0.002253980377181133
theresa_moore,0.0
danielle_marsh,0.0
janet_foster,0.02377769718502141
margaret_santiago,0.004747740705866765
julie_simon,0.6677079849674574
derek_taylor,0.08996699554788129
carol_harris,0.0
kevin_robinson,0.13192685975088506
heather_bird,0.0012368845266428564
kyle_wang,0.4615285484796886
jeremy_cooper,0.32456652532095953
victor_serrano,0.42532573633792026
tiffany_estrada,0.6174406437888252
joe_henderson,0.0
jasmin_castro,0.8659821868515469
robert_tran,0.035471382463175535
aaron_christian,1.0
jason_simmons,0.8703954719434055
jessica_zuniga,1.0
megan_rodriguez_dds,0.2815805355833025
david_washington,0.0
nicole_stewart,0.0
martha_ramirez,0.0018974456464179016
samuel_cooley,0.33873102207702177
amber_wright,0.21415529600125507
andrew_perez,0.016043983975988198
joseph_krause,0.9508383177340904
alexander_munoz,0.4003198506011621
jessica_bryant,0.17757267992798176
jesse_perry,0.0075546993292906804
danielle_castro,0.38657700593353
teresa_bird,0.01050683711393634
rebecca_doyle,0.6600650302302166
martha_clark,0.061061038917789495
ronald_stewart,0.09610271673481285
shannon_ford,2.413173767078607e-07
michael_liu,0.0009667334773468067
albert_turner,7.080111071133005e-09
barry_dickerson,0.0
mitchell_griffin,0.5452017644043604
christopher_marquez,6.351853038350665e-11
grace_martin,1.0
kevin_johnson,0.15649342164370295
kristi_stevens,0.0
james_smith,0.7995295730991295
james_silva,0.28808419005077734
jordan_martinez,0.8701125013482254
michael_fischer,0.36353640964027334
edward_collier,0.00024698421117579767
joseph_trevino,0.9993749220159336
chelsea_jimenez,0.0
nicholas_barrett,0.8766424082927685
megan_lopez,0.029704754555363064
edward_collins,0.0
andrew_terry,4.258294470904739e-06
richard_nelson,0.0
ronald_ward,0.1768929759915242
alexander_wells,0.028938328582394868
deborah_williams,0.006625022240520209
adrian_barnes_dds,0.0
cindy_howard,0.0010019283674301811
jessica_gordon,0.3566068194968035
samuel_harris,0.2149738121885625
annette_solis,0.0
melinda_waller,0.2092554059069266
helen_walter,0.17769174787115696
chad_choi,0.0
jackie_martin_dvm,0.0588492953327126
justin_zimmerman,0.39149173359637296
sean_park_dds,0.0041057708337058725
jennifer_carney,0.04441666064690089
lori_huff_dvm,0.24060831032382263
james_long,1.0
jeffery_tran,0.06290376095718417
deborah_baker,1.0
peter_johnston,0.14488985094522236
julian_ayala_md,0.5688685679269796
lynn_hall,0.007263524101934284
dustin_joseph,0.9217193083812426
michael_rogers,0.636267579832592
jose_hicks,0.0
zachary_carter,0.0
gary_snyder,0.9831712203983142
george_allen,0.032936236805183094
paula_guerrero,0.0
kimberly_anderson,0.20907075396296082
julie_mendoza,0.27695828580867493
patrick_saunders,0.0023309013592078005
raymond_adams,0.000228887110125512
jeff_hines,1.0
jody_cole,0.4971358257907295
norman_gonzalez,0.009322415100302638
scott_mitchell,0.0
kevin_kelly,0.9926253337323747
kerry_johnson,0.0
andrew_sanders,1.0
sheila_medina,0.16806507346291205
leah_pena,0.6747424600780912
ryan_casey,0.8961941914393511
diana_stone,0.0021508066524731904
robert_hays,0.0
joshua_branch,0.8621249433874214
michael_romero,0.8569147283878118
richard_oneal,0.17785605394022294
jordan_alvarez,0.13432449947860975
james_davis,0.21167788282743474
alexander_perry,0.688871866550119
antonio_cooper,0.014688081322014242
corey_bender,0.9619715595758429
amanda_spears,0.3664786876252504
austin_morrison,0.0
michael_alexander,1.0
elizabeth_thompson,0.16548329875969617
melanie_patrick,0.8600961617694836
sharon_ward,0.36407747866734963
james_carter,0.06777927676382675
tony_warren,0.8235569450331727
reginald_garrison,0.004868376780660837
elizabeth_perry,9.247763017177883e-07
carolyn_campbell,0.0014105993593265032
stephen_townsend,0.31916601245252346
debra_mendoza,0.776919255373888
danny_simpson,0.09629329922034183
carolyn_barnes,0.017001343440666263
kelly_andrews,0.029607426564395082
alicia_walker,0.7825389194695558
jacob_jones,0.18479692013124935
melissa_graham,1.0
mary_parker,0.4359666502238911
jamie_bennett,0.0037297669113458484
daniel_graham,0.0
diana_lee,0.2566362943990636
terry_wells,0.3548776278669456
latoya_mata,0.5804086267180537
zachary_hernandez,0.22584277250634113
luis_hansen,0.26295877381064703
andrew_grimes,0.011571656030107213
shawn_smith_dds,0.0027030413781417985
nancy_payne,0.3953058567813604
jeremiah_castro,0.7476906935978196
charles_mccoy,0.330447958610331
tracy_patterson,0.1602794274502973
mario_fisher,0.020721723926390972
justin_miller,0.6194497588139397
andrea_robinson,0.001406993382152198
ian_garcia,0.2224400848095262
sherry_cardenas,0.013102967304161776
patrick_ramsey,1.0
erin_ortiz,0.0
victoria_williams,0.0
adam_king,0.07144628625559442
jody_martinez,0.0
melissa_hess,0.5813488468679184
kara_medina,0.0024815780991075914
kristen_lopez,0.4053902857936542
april_turner,1.0
felicia_davidson,0.9410627430671612
latoya_turner,0.6534442559758031
chelsey_boyd,1.0
michael_armstrong,1.0
zachary_beasley,0.6891675953780264
miguel_allen,0.44311069585090335
mrs._mary_hammond,1.0
tina_spears,2.7262865468006836e-05
amanda_quinn,0.9013424279146481
stephen_burnett,0.0036563096923941615
kimberly_russell,0.11551539924412338
sierra_lee,0.14595392637790794
megan_smith,0.40922320390922823
david_ruiz,0.17845431864672562
jacqueline_middleton,0.6286853688477827
cynthia_carpenter,1.0
erika_hill,0.6125757262574939
rachel_jones,0.4433137617298131
christine_jackson,0.28058666324704906
robert_steele,0.3197036509611606
robert_lopez,1.0
phillip_hicks,0.013798653773172518
danielle_williams_dds,0.7900038143033948
krystal_bell,0.12902496179642048
lisa_russell,0.05545345389583455
derek_moore,0.038475100989217935
nancy_sanchez,0.7165460608487249
tonya_ellison,0.0
heather_clark,0.9987347687685351
tara_bonilla,0.033046346846958854
sarah_stark,1.0
