NodeID1,NodeID2,0,1,2
aaron_christian,marc_key,0.33463011117489316,0.34525234835872126,0.32011754046638574
aaron_christian,joseph_trevino,0.33562061522459025,0.3442391321614294,0.32014025261398044
aaron_pope,annette_solis,0.3349989280944172,0.3497444601123714,0.31525661179321113
aaron_pope,carol_harris,0.358248569730867,0.3592309828630747,0.28252044740605786
aaron_powell,jennifer_simmons,0.29385007293361237,0.3326084252919352,0.3735415017744524
aaron_powell,alicia_washington,0.3465592373159284,0.2895876458101831,0.36385311687388866
aaron_powell,ashley_johnson,0.30013954156905054,0.2729180441849037,0.42694241424604584
aaron_powell,jose_kennedy,0.3128169361222789,0.3390976592554738,0.3480854046222473
aaron_powell,pamela_gibbs,0.29804075059175367,0.28590315710420194,0.4160560923040446
aaron_powell,justin_young,0.34706880432925347,0.2866048975833126,0.36632629808743394
aaron_powell,rachel_hinton,0.29579981096758495,0.328920822324617,0.37527936670779805
adam_french,robin_coleman,0.35184182637762984,0.356730812565052,0.29142736105731815
adam_king,charles_white,0.34492806114456925,0.33745641211451743,0.3176155267409135
adam_king,brianna_wong,0.40502783018338895,0.35604020459123975,0.23893196522537122
adam_king,elizabeth_kennedy,0.39505149562090575,0.35101142742753794,0.25393707695155654
adam_king,brandy_sims,0.35760805723441547,0.3181489308029991,0.3242430119625853
adam_king,kristina_wilcox,0.390934584854954,0.32874136868321713,0.28032404646182857
adam_king,william_cruz,0.3750697094947283,0.3198800936863803,0.30505019681889123
adrian_barnes_dds,kyle_wang,0.35948445707118404,0.3396624551023489,0.30085308782646686
adrian_barnes_dds,matthew_lang,0.2988935434077172,0.3272016562179337,0.37390480037434903
adrian_king,samuel_hayes,0.3609342521083188,0.3327134519549526,0.3063522959367286
adrian_king,tina_smith,0.4063993636609122,0.37545023948297035,0.21815039685611726
adrian_king,christine_robertson,0.3352104048324284,0.19966378458341028,0.46512581058416114
adrian_king,crystal_smith,0.3622463774644938,0.31812982795826833,0.31962379457723805
adrian_king,cynthia_dougherty,0.3889485524874113,0.3604362293631762,0.2506152181494125
adrian_pineda,diana_lee,0.3000031176539967,0.3344460254137148,0.3655508569322883
alan_williams,john_cuevas_md,0.3253565305887118,0.3305445185195671,0.344098950891721
alan_williams,jennifer_washington,0.26189872478734216,0.291736300187333,0.44636497502532463
alan_williams,franklin_carlson,0.3111983132092435,0.316305772812111,0.3724959139786456
alan_williams,ronald_thomas,0.2973911183100426,0.3213944209324806,0.38121446075747667
alan_williams,sydney_wagner,0.3121505587877001,0.30511046567632644,0.3827389755359735
alan_williams,eduardo_shields,0.3196296297916037,0.33808835021975586,0.34228201998864033
albert_turner,heather_bird,0.2915513093587598,0.3389575571893883,0.36949113345185197
albert_turner,trevor_ford,0.3661483762655002,0.3578568686235864,0.2759947551109137
albert_turner,michelle_owens,0.29669341692097834,0.34326859472796417,0.36003798835105727
albert_turner,nicole_stewart,0.33337969647298754,0.34244350480202257,0.3241767987249899
albert_turner,john_stewart,0.28519843044522236,0.3347396935621667,0.3800618759926109
albert_turner,jerry_garcia,0.2923297475575933,0.3257998355641024,0.3818704168783045
albert_turner,raymond_allen,0.2955993582895772,0.33368955198436373,0.3707110897260593
albert_turner,rachel_martin,0.34124916083548407,0.3395520350009985,0.31919880416351765
albert_turner,rachel_wilson,0.3152094184964432,0.2733139169173647,0.411476664586192
